createDate,taskName,mode,weaponName,map,version,accTotal,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,targetsTotal,shotsTotal,killsPerSec,killTotal
03/02/2021 06:18:38,motionshot,12,9mm,0,-gitBranch.285,86.90476,94.0,92.0,96.0,90.0,77.0,74.0,100.0,78.0,387.79548238779029,347.75274658203131,359.39048445852177,332.9884630286175,354.92616821289067,446.83698703931725,439.72631476907173,401.12216186523438,466.61236979166665,154,168,2.43715954,146
03/02/2021 06:11:44,motionshot,12,9mm,0,-gitBranch.285,81.8713455,100.0,90.0,82.0,72.0,69.0,86.0,78.0,80.0,393.10731014452483,331.90403349503225,376.00508745978863,342.96698188781738,381.93167572021486,431.34530131022137,436.33339008532073,406.64308753380413,433.56724395751951,152,171,2.33707786,140
03/02/2021 06:10:32,motionshot,12,9mm,0,-gitBranch.285,85.05747,82.0,83.0,88.0,82.0,76.0,87.0,95.0,86.0,376.09018226816693,325.22992092630136,389.04491896856405,312.02694702148432,344.67464065551758,417.05762100219727,408.66681847205524,400.45482962472096,422.15506114130437,158,174,2.47060561,148
03/02/2021 06:09:22,motionshot,12,9mm,0,-gitBranch.285,84.61539,71.0,89.0,95.0,80.0,83.0,79.0,86.0,94.0,389.46904305850757,345.04742150557672,331.90667365579048,354.29676988389758,363.90839594060719,438.27903283160663,425.34330347964641,415.45033976236988,430.67134704589836,154,169,2.38714266,143
03/02/2021 02:13:07,motionshot,12,9mm,0,-gitBranch.285,79.7619,80.0,81.0,73.0,83.0,71.0,79.0,85.0,86.0,412.36517870672822,349.23064168294275,378.20019836425786,362.37051645914715,378.70041791130512,471.68093109130859,494.88938316932092,453.71233723958335,441.031495593843,146,168,2.236922,134
03/02/2021 02:11:27,motionshot,12,9mm,0,-gitBranch.285,80.5882339,86.0,85.0,81.0,83.0,82.0,70.0,84.0,73.0,400.2784486809033,375.86598815917972,366.74919853210451,395.4344161184211,342.99811808268225,428.53863941539407,449.96071980794278,403.72528948102683,441.55000813802087,150,170,2.28688979,137
03/02/2021 02:10:12,motionshot,12,9mm,0,-gitBranch.285,77.77778,87.0,73.0,61.0,83.0,86.0,89.0,76.0,68.0,441.34528085214117,391.11836024693076,395.86375935872394,480.60633087158203,428.57039070129395,423.89147816533625,478.61761067708335,514.746293809679,466.09293060302736,136,162,2.10336781,126
03/02/2021 01:46:58,motionshot,3,9mm,0,-gitBranch.285,73.4375,70.0,88.0,68.0,56.0,80.0,100.0,75.0,58.0,578.1035938448116,493.13965920840991,626.50655434348369,560.777598063151,518.59851328531909,597.92258029513891,590.08966064453125,644.08218661221588,603.22615559895826,104,128,1.56915581,94
03/02/2021 01:45:44,motionshot,3,9mm,0,-gitBranch.285,55.0,57.0,57.0,58.0,45.0,50.0,65.0,47.0,57.0,621.46108373006189,616.00257245232081,674.63798939098012,677.63242667061945,538.90734863281239,610.60655212402344,676.64592742919922,550.22630004882808,621.79719107491621,96,140,1.28533041,77
02/24/2021 23:48:29,motionshot,3,9mm,0,-gitBranch.285,60.294117,59.0,67.0,69.0,55.0,72.0,50.0,60.0,53.0,613.09119659109217,662.58024851481139,641.85989176432281,542.41568865094871,508.84806002103369,539.69327251727759,704.55928693498879,618.09042358398438,709.37551879882813,98,136,1.36880517,82
02/23/2021 20:34:54,motionshot,12,9mm,0,-gitBranch.285,76.02339,94.0,92.0,82.0,75.0,67.0,57.0,77.0,67.0,421.05475224239734,366.97995464618384,347.37254610928625,417.66566009521483,409.4323558807373,456.00712344520963,499.40407427619488,460.47062428792321,474.03635253906253,142,171,2.17013764,130
02/23/2021 20:33:44,motionshot,12,9mm,0,-gitBranch.285,79.62963,79.0,87.0,85.0,81.0,87.0,81.0,64.0,76.0,423.16272805937643,345.88898778844759,391.41093776537025,398.9719740923714,379.08811238606768,460.91435690487134,632.44172363281245,475.06889759410512,450.94885689871654,142,162,2.15343475,129
02/23/2021 20:32:29,motionshot,12,9mm,0,-gitBranch.285,72.89157,53.0,66.0,89.0,87.0,65.0,64.0,78.0,82.0,440.81084956416379,415.64806712757462,402.30757258488586,366.25406494140628,397.04150848388679,486.07769966125488,502.16554676402694,510.65053558349609,464.95885675603688,136,166,2.01983166,121
02/23/2021 16:57:00,motionshot,3,9mm,0,-gitBranch.285,61.6541328,76.0,59.0,86.0,52.0,25.0,43.0,76.0,53.0,623.82840720728836,625.47162967258021,612.20895546361021,665.1402587890625,528.3799272017045,674.59587266710071,810.27142333984375,595.492933485243,643.43040684291293,96,133,1.36882174,82
02/23/2021 16:55:48,motionshot,3,9mm,0,-gitBranch.285,66.15385,41.0,76.0,77.0,68.0,69.0,62.0,71.0,57.0,604.869768547289,579.67059122721355,590.4679141574436,592.968690999349,597.20822797502808,603.82579040527344,662.13076782226563,587.66304016113281,658.03142547607422,100,130,1.43561554,86
02/23/2021 02:14:28,motionshot,3,9mm,0,-gitBranch.285,59.25926,65.0,61.0,65.0,50.0,60.0,36.0,60.0,80.0,613.198690512746,746.4489722618689,684.51611050692475,592.95589870876734,529.58109392438621,546.86628468831373,556.30006578233508,562.94863891601563,683.98035222833812,98,135,1.33542967,80
02/22/2021 23:39:04,motionshot,10,9mm,0,-gitBranch.285,84.05797,100.0,90.0,95.0,82.0,81.0,85.0,67.0,69.0,512.21528270326837,428.39377014160152,395.64061773390995,457.95125528971352,648.3442497253418,637.97023981267751,657.3764256068639,480.56166246202258,600.96134694417321,116,138,1.93640625,116
02/22/2021 23:37:12,motionshot,10,9mm,0,-gitBranch.285,76.97842,90.0,85.0,78.0,76.0,67.0,88.0,77.0,59.0,527.51716777256536,488.47488185337608,399.00821157602161,419.1087595621745,492.395024226262,585.074358771829,559.33572387695313,577.45929209391284,626.50449625651038,112,139,1.78612685,107
02/22/2021 23:36:02,motionshot,10,9mm,0,-gitBranch.285,66.43356,52.0,76.0,75.0,69.0,79.0,58.0,81.0,50.0,609.32215040557264,555.97733306884766,502.25387573242182,608.31315830775679,553.17337036132813,718.74898910522461,603.88864135742188,557.20685831705725,699.98796590169263,98,143,1.58581626,95
02/22/2021 23:34:45,motionshot,10,9mm,0,-gitBranch.285,79.25926,88.0,78.0,81.0,81.0,67.0,93.0,78.0,68.0,546.451971351554,443.79219593721285,468.54484219021265,434.28276478160518,468.8207233135517,620.853025163923,587.0412139892577,625.64857482910156,738.5722255706786,110,135,1.786112,107
02/22/2021 21:43:19,motionshot,10,9mm,0,-gitBranch.285,75.55556,79.0,100.0,78.0,58.0,69.0,80.0,65.0,92.0,573.24774347694176,462.12925858931106,522.95641174316415,554.88370455228358,557.2369901216947,629.72108379163228,550.37334735576928,679.54582044813367,602.56640625,104,135,1.70265949,102
02/22/2021 21:41:47,motionshot,10,9mm,0,-gitBranch.285,78.41727,100.0,83.0,89.0,64.0,82.0,61.0,88.0,64.0,543.46032922918153,545.05166553315655,463.72421425267265,463.05380249023438,463.82123756408697,590.54134913853227,578.006809779576,516.45060729980469,853.47763061523438,110,139,1.819578,109
02/22/2021 06:19:20,motionshot,10,9mm,0,-gitBranch.285,69.06475,89.0,55.0,73.0,76.0,59.0,65.0,71.0,88.0,608.60815273985577,465.55579445578832,432.03760201590404,517.22533475435671,482.72026062011719,721.87591743469238,687.20947519938159,627.92582092285147,796.02816162109377,98,139,1.60258067,96
02/22/2021 06:17:57,motionshot,10,9mm,0,-gitBranch.285,75.0,75.0,87.0,76.0,93.0,68.0,69.0,68.0,67.0,577.38274657610577,433.23383967081708,558.9082735501803,500.98445510864252,529.11103384835371,617.60322688176075,736.07636885209513,664.45506896972654,629.44791521344871,104,136,1.70267618,102
02/22/2021 06:16:40,motionshot,10,9mm,0,-gitBranch.285,64.74821,53.0,76.0,76.0,75.0,80.0,52.0,50.0,55.0,627.30950622558589,452.39791107177729,500.68970743815112,554.62644653320319,567.178631591797,825.08395821707575,789.82085876464839,599.48038330078123,797.86937561035165,96,139,1.50241816,90
02/21/2021 01:11:57,motionshot,12,9mm,0,-gitBranch.285,70.39106,73.0,70.0,73.0,75.0,90.0,67.0,63.0,50.0,425.31091003417976,383.87078990106988,397.23721618652343,362.26113586425782,388.40307755903757,421.64301982678865,501.57881062825533,485.22505357530378,589.81162261962891,140,179,2.10330176,126
02/21/2021 01:10:28,motionshot,12,9mm,0,-gitBranch.285,72.1212158,74.0,75.0,82.0,71.0,52.0,72.0,68.0,84.0,453.96097267675037,408.36270680147049,428.79870944552954,410.86280470628014,367.94696214463977,601.11890869140632,495.89460245768225,463.70357102614184,442.1411514282226,132,165,1.98645532,119
02/21/2021 01:09:10,motionshot,12,9mm,0,-gitBranch.285,74.84663,84.0,79.0,80.0,89.0,75.0,58.0,73.0,53.0,443.33035526982047,373.34593665081519,409.18595958891365,451.97502983940967,382.2270653134301,507.98634168836804,531.6734813343395,457.38932146344865,519.59560394287109,136,163,2.03651619,122
02/21/2021 01:07:26,motionshot,12,9mm,0,-gitBranch.285,72.72727,74.0,89.0,77.0,70.0,83.0,58.0,71.0,61.0,445.58948630717254,385.03111748946344,426.8864890650699,453.9679385914522,424.59933471679688,457.71369628906245,471.1918884277344,490.19955444335938,483.69207045611211,134,165,2.00318766,120
02/21/2021 01:05:58,motionshot,12,9mm,0,-gitBranch.285,70.9876556,85.0,70.0,67.0,89.0,72.0,74.0,55.0,64.0,470.79508107102771,442.15682765415744,492.39212951660153,440.73287963867182,421.75115065141154,465.44409822162839,501.4888407389322,539.17474365234375,516.52054036458333,128,162,1.91969883,115
02/21/2021 00:54:47,motionshot,10,9mm,0,-gitBranch.285,60.13986,77.0,65.0,39.0,38.0,78.0,93.0,40.0,67.0,649.05560899817431,518.37840623121986,553.40071614583337,487.85818481445313,479.6177978515625,704.075654771593,714.794147198017,900.83615722656248,658.1375846862793,92,143,1.435612,86
