createDate,taskName,mode,weaponName,map,version,shotAccTotal,nonmatchWait,nonmatchHit,matchWait,matchHit,accTotal,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,targetsTotal,shotsTotal,killsPerSec,killTotal
03/03/2021 05:42:03,decisionshot,10,9mm,0,-gitBranch.285,0.0,0.0,0.0,3.38983059,96.61017,96.6942139,100.0,93.0,100.0,94.0,93.0,100.0,100.0,92.0,499.32841478876696,449.609474583676,506.22196960449213,463.13294893152573,479.89813052906709,546.60626220703136,577.297440962358,516.702622633714,505.62570190429688,119,121,1.95313871,117
03/03/2021 05:42:03,decisionshot,10,9mm,0,-gitBranch.285,0.0,0.0,0.0,3.38983059,96.61017,96.6942139,100.0,93.0,100.0,94.0,93.0,100.0,100.0,92.0,499.32841478876696,449.609474583676,506.22196960449213,463.13294893152573,479.89813052906709,546.60626220703136,577.297440962358,516.702622633714,505.62570190429688,119,121,1.95313871,117
03/03/2021 05:40:22,decisionshot,10,9mm,0,-gitBranch.285,0.0,0.0,3.4482758,1.7241379,94.82758,92.0,100.0,100.0,86.0,89.0,85.0,92.0,92.0,93.0,514.37749494586069,434.1068786621093,458.21592610677078,517.38994236996291,470.24664949115953,602.76042868874288,578.41265314275563,575.9658635457356,548.71690368652355,116,125,1.886329,113
03/03/2021 05:40:22,decisionshot,10,9mm,0,-gitBranch.285,0.0,0.0,3.4482758,1.7241379,94.82758,92.0,100.0,100.0,86.0,89.0,85.0,92.0,92.0,93.0,514.37749494586069,434.1068786621093,458.21592610677078,517.38994236996291,470.24664949115953,602.76042868874288,578.41265314275563,575.9658635457356,548.71690368652355,116,125,1.886329,113
