createDate,taskName,mode,weaponName,map,version,accTotal,accB0,accB1,accB2,accB3,accB4,accB5,accB6,accB7,rtTotal,rtB0,rtB1,rtB2,rtB3,rtB4,rtB5,rtB6,rtB7,targetsTotal,shotsTotal,killsPerSec,killTotal
04/09/2021 06:47:13,gridshot,10,9mm,0,-gitBranch.285,92.40506,96.0,90.0,85.0,95.0,100.0,100.0,100.0,100.0,269.93327645079745,266.93033974387424,270.1090721462084,305.8828342144306,253.44484468785723,200.95175824846538,267.01804606119794,290.0948486328125,219.99639553493924,222,237,3.65582919,219
04/09/2021 06:43:32,gridshot,10,9mm,0,-gitBranch.285,91.94915,92.0,90.0,95.0,88.0,100.0,100.0,100.0,100.0,270.82364246702434,266.46997165679932,290.30059353810429,253.71319662558065,287.10139221191412,241.41568501790366,293.18854064941405,225.46539688110352,215.60198211669922,220,236,3.62229156,217
04/09/2021 06:37:43,gridshot,10,9mm,0,-gitBranch.285,91.52542,96.0,91.0,86.0,91.0,100.0,100.0,80.0,88.0,273.86175007290319,268.06774638249317,266.78059886052057,289.11405944824219,280.4600654602051,277.36008453369141,238.364030456543,365.01396560668945,266.88640049525674,219,236,3.605806,216
03/24/2021 09:10:13,gridshot,11,9mm,0,-gitBranch.285,91.037735,87.0,96.0,91.0,91.0,100.0,0.0,0.0,0.0,306.51156750614757,315.07547975936012,287.16688101632252,315.29847233469894,314.84390258789074,185.507568359375,0,0,0,196,212,3.22178388,193
03/18/2021 08:03:22,gridshot,10,9mm,0,-gitBranch.285,95.06726,94.0,97.0,93.0,98.0,100.0,100.0,100.0,82.0,278.82596163479775,280.48973797737278,254.46917258368597,295.93198482806861,274.80032470703122,253.00525665283203,268.86648220486109,290.43805694580078,312.65946282280817,215,223,3.53894424,212
03/18/2021 07:58:30,gridshot,10,9mm,0,-gitBranch.285,95.59472,95.0,96.0,98.0,96.0,100.0,100.0,91.0,88.0,271.26047631892203,269.89494353074292,272.73548685709625,262.25607260679584,292.108408610026,216.69108200073242,230.62742233276367,292.32416992187495,236.72621590750558,220,227,3.62247944,217
03/18/2021 07:55:54,gridshot,10,9mm,0,-gitBranch.285,94.34783,92.0,93.0,95.0,96.0,87.0,100.0,100.0,100.0,272.55906821395934,288.64495189769849,276.29573231823048,265.22819332960177,279.47174227967554,271.16421391413763,235.33658054896762,264.06465530395508,238.57411003112793,220,230,3.622482,217
03/18/2021 07:52:43,gridshot,10,9mm,0,-gitBranch.285,96.03524,95.0,92.0,100.0,98.0,100.0,100.0,100.0,83.0,271.27360688655756,278.68876964641066,285.66769733834775,266.45172473996189,253.59526648888203,195.68140157063803,236.3519069126674,298.19869559151783,358.06447753906252,221,227,3.639064,218
03/17/2021 08:15:06,gridshot,11,9mm,0,-gitBranch.285,92.558136,90.0,98.0,98.0,85.0,0.0,0.0,100.0,100.0,296.00788511343336,298.77155337126362,280.83637152777777,288.86169156161219,319.39642099233765,0,0,159.81961059570313,322.3863525390625,202,215,3.32186723,199
03/17/2021 08:08:14,gridshot,10,9mm,0,-gitBranch.285,95.68965,100.0,96.0,96.0,92.0,100.0,100.0,90.0,88.0,265.47150751062361,240.60768407704876,263.89642510047327,270.45091143521392,278.85172186957459,255.84512901306152,281.5633348737444,290.79472520616321,320.64414978027344,225,232,3.70592117,222
